ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK340,GROUP3TH70.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK341,GROUP3TH71.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK359,GROUP3TH89.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK357,GROUP3TH87.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK358,GROUP3TH88.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK355,GROUP3TH85.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK356,GROUP3TH86.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK353,GROUP3TH83.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK354,GROUP3TH84.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK351,GROUP3TH81.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK352,GROUP3TH82.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK350,GROUP3TH80.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK328,GROUP3TH58.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK329,GROUP3TH59.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK326,GROUP3TH56.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK327,GROUP3TH57.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK324,GROUP3TH54.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK325,GROUP3TH55.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK322,GROUP3TH52.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK323,GROUP3TH53.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK320,GROUP3TH50.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK321,GROUP3TH51.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK339,GROUP3TH69.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK337,GROUP3TH67.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK338,GROUP3TH68.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK335,GROUP3TH65.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK336,GROUP3TH66.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK333,GROUP3TH63.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK334,GROUP3TH64.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK331,GROUP3TH61.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK332,GROUP3TH62.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK330,GROUP3TH60.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK388,GROUP5TH1.TXT,0.34496,0.11680,0.17451,1
